"Date","Price","Open","High","Low","Change %"
"Mar 01, 2007","34.498","34.542","34.588","34.428","-0.17%"
"Feb 28, 2007","34.557","34.574","34.591","34.467","-0.05%"
"Feb 27, 2007","34.575","34.488","34.607","34.446","0.23%"
"Feb 26, 2007","34.494","34.461","34.524","34.431","0.08%"
"Feb 23, 2007","34.465","34.421","34.505","34.369","0.14%"
"Feb 22, 2007","34.418","34.436","34.452","34.339","-0.05%"
"Feb 21, 2007","34.435","34.455","34.486","34.375","0.01%"
"Feb 20, 2007","34.430","34.466","34.529","34.418","-0.11%"
"Feb 19, 2007","34.467","34.470","34.518","34.412","0.04%"
"Feb 16, 2007","34.454","34.454","34.487","34.376","-0.05%"
"Feb 15, 2007","34.470","34.452","34.526","34.406","0.03%"
"Feb 14, 2007","34.459","34.334","34.495","34.305","0.35%"
"Feb 13, 2007","34.338","34.204","34.366","34.183","0.35%"
"Feb 12, 2007","34.217","34.259","34.356","34.181","-0.21%"
"Feb 09, 2007","34.288","34.313","34.353","34.236","-0.10%"
"Feb 08, 2007","34.321","34.444","34.484","34.212","-0.41%"
"Feb 07, 2007","34.464","34.392","34.472","34.359","0.19%"
"Feb 06, 2007","34.400","34.317","34.420","34.265","0.29%"
"Feb 05, 2007","34.302","34.365","34.387","34.281","-0.21%"
"Feb 02, 2007","34.375","34.490","34.552","34.327","-0.34%"
"Feb 01, 2007","34.492","34.490","34.552","34.441","-0.02%"
"Jan 31, 2007","34.499","34.396","34.518","34.309","0.28%"
"Jan 30, 2007","34.404","34.376","34.438","34.351","0.08%"
"Jan 29, 2007","34.377","34.308","34.426","34.249","0.15%"
"Jan 26, 2007","34.324","34.335","34.358","34.228","-0.03%"
"Jan 25, 2007","34.333","34.384","34.442","34.291","-0.14%"
"Jan 24, 2007","34.380","34.474","34.518","34.337","-0.36%"
"Jan 23, 2007","34.504","34.362","34.528","34.319","0.35%"
"Jan 22, 2007","34.382","34.374","34.426","34.310","-0.01%"
"Jan 19, 2007","34.386","34.369","34.451","34.297","0.05%"
"Jan 18, 2007","34.369","34.352","34.426","34.258","0.03%"
"Jan 17, 2007","34.359","34.315","34.385","34.262","0.06%"
"Jan 16, 2007","34.340","34.371","34.460","34.297","-0.10%"
"Jan 15, 2007","34.373","34.357","34.405","34.316","0.06%"
"Jan 12, 2007","34.354","34.283","34.393","34.219","0.17%"
"Jan 11, 2007","34.295","34.333","34.476","34.257","-0.14%"
"Jan 10, 2007","34.343","34.423","34.445","34.321","-0.23%"
"Jan 09, 2007","34.421","34.355","34.519","34.339","0.14%"
"Jan 08, 2007","34.372","34.328","34.396","34.220","0.16%"
"Jan 05, 2007","34.316","34.521","34.579","34.241","-0.61%"
"Jan 04, 2007","34.525","34.633","34.680","34.454","-0.30%"
"Jan 03, 2007","34.629","34.915","34.968","34.575","-0.88%"
"Jan 02, 2007","34.936","34.720","34.983","34.709","0.60%"
"Jan 01, 2007","34.728","34.732","34.742","34.646","-0.07%"
"Dec 29, 2006","34.752","34.663","34.768","34.605","0.22%"
"Dec 28, 2006","34.674","34.616","34.755","34.575","0.20%"
"Dec 27, 2006","34.605","34.560","34.717","34.547","0.08%"
"Dec 26, 2006","34.578","34.578","34.640","34.542","-0.12%"
"Dec 25, 2006","34.618","34.579","34.675","34.490","0.03%"
"Dec 22, 2006","34.607","34.667","34.752","34.516","-0.20%"
"Dec 21, 2006","34.677","34.662","34.735","34.596","-0.01%"
"Dec 20, 2006","34.681","34.675","34.854","34.633","-0.04%"
"Dec 19, 2006","34.696","34.562","34.738","34.533","0.36%"
"Dec 18, 2006","34.571","34.534","34.607","34.486","0.08%"
"Dec 15, 2006","34.542","34.619","34.763","34.486","-0.27%"
"Dec 14, 2006","34.634","34.721","34.799","34.607","-0.27%"
"Dec 13, 2006","34.729","34.818","34.841","34.667","-0.30%"
"Dec 12, 2006","34.835","34.756","34.868","34.703","0.18%"
"Dec 11, 2006","34.772","34.677","34.815","34.600","0.16%"
"Dec 08, 2006","34.718","34.832","34.960","34.673","-0.41%"
"Dec 07, 2006","34.860","34.825","34.920","34.804","0.03%"
"Dec 06, 2006","34.849","34.872","34.916","34.763","-0.11%"
"Dec 05, 2006","34.888","34.902","34.952","34.808","-0.01%"
"Dec 04, 2006","34.891","34.896","34.957","34.819","-0.03%"
"Dec 01, 2006","34.903","34.764","34.945","34.726","0.38%"
"Nov 30, 2006","34.770","34.644","34.832","34.619","0.34%"
"Nov 29, 2006","34.652","34.705","34.752","34.588","-0.19%"
"Nov 28, 2006","34.719","34.615","34.733","34.578","0.27%"
"Nov 27, 2006","34.626","34.672","34.688","34.527","0.17%"
"Nov 24, 2006","34.567","34.355","34.619","34.349","0.60%"
"Nov 23, 2006","34.362","34.364","34.427","34.322","0.02%"
"Nov 22, 2006","34.354","34.196","34.401","34.183","0.40%"
"Nov 21, 2006","34.216","34.159","34.241","34.124","0.15%"
"Nov 20, 2006","34.164","34.180","34.237","34.139","-0.07%"
"Nov 17, 2006","34.187","34.121","34.221","34.071","0.16%"
"Nov 16, 2006","34.132","34.168","34.237","34.099","-0.15%"
"Nov 15, 2006","34.183","34.153","34.207","34.084","0.05%"
"Nov 14, 2006","34.166","34.143","34.261","34.107","0.04%"
"Nov 13, 2006","34.153","34.196","34.279","34.119","-0.14%"
"Nov 10, 2006","34.202","34.169","34.295","34.162","0.09%"
"Nov 09, 2006","34.172","34.050","34.211","34.033","0.34%"
"Nov 08, 2006","34.055","34.086","34.171","34.042","-0.09%"
"Nov 07, 2006","34.086","34.030","34.179","34.020","0.14%"
"Nov 06, 2006","34.038","34.024","34.048","33.967","0.03%"
"Nov 03, 2006","34.027","34.102","34.161","33.933","-0.22%"
"Nov 02, 2006","34.103","34.082","34.139","34.033","0.06%"
"Nov 01, 2006","34.081","34.080","34.163","34.041","-0.04%"
"Oct 31, 2006","34.094","34.025","34.131","33.943","0.16%"
"Oct 30, 2006","34.041","34.037","34.057","33.969","-0.04%"
"Oct 27, 2006","34.055","33.955","34.085","33.918","0.24%"
"Oct 26, 2006","33.972","33.850","34.005","33.844","0.34%"
"Oct 25, 2006","33.858","33.773","33.902","33.764","0.18%"
"Oct 24, 2006","33.797","33.770","33.828","33.718","0.07%"
"Oct 23, 2006","33.774","33.892","33.925","33.741","-0.28%"
"Oct 20, 2006","33.869","33.895","33.941","33.845","-0.09%"
"Oct 19, 2006","33.900","33.764","33.938","33.746","0.38%"
"Oct 18, 2006","33.770","33.767","33.825","33.704","-0.04%"
"Oct 17, 2006","33.782","33.758","33.829","33.699","0.06%"
"Oct 16, 2006","33.763","33.725","33.781","33.679","-0.01%"
"Oct 13, 2006","33.765","33.816","33.873","33.682","-0.19%"
"Oct 12, 2006","33.828","33.757","33.851","33.745","0.20%"
"Oct 11, 2006","33.762","33.777","33.839","33.724","-0.08%"
"Oct 10, 2006","33.790","33.848","33.921","33.743","-0.24%"
"Oct 09, 2006","33.870","33.855","33.918","33.833","-0.03%"
"Oct 06, 2006","33.881","34.021","34.116","33.819","-0.43%"
"Oct 05, 2006","34.029","34.039","34.082","33.971","-0.06%"
"Oct 04, 2006","34.048","34.063","34.103","33.955","-0.10%"
"Oct 03, 2006","34.081","34.046","34.144","33.974","0.01%"
"Oct 02, 2006","34.077","33.959","34.112","33.896","0.36%"
"Sep 29, 2006","33.956","33.986","34.068","33.887","-0.16%"
"Sep 28, 2006","34.010","33.988","34.093","33.953","0.04%"
"Sep 27, 2006","33.995","33.964","34.039","33.940","0.03%"
"Sep 26, 2006","33.984","34.061","34.107","33.931","-0.28%"
"Sep 25, 2006","34.079","34.098","34.188","34.024","-0.00%"
"Sep 22, 2006","34.080","34.113","34.212","34.050","-0.10%"
"Sep 21, 2006","34.115","33.976","34.154","33.952","0.40%"
"Sep 20, 2006","33.980","33.956","34.050","33.918","0.08%"
"Sep 19, 2006","33.952","33.985","34.100","33.902","-0.16%"
"Sep 18, 2006","34.006","33.831","34.026","33.815","0.39%"
"Sep 15, 2006","33.873","34.062","34.104","33.802","-0.52%"
"Sep 14, 2006","34.050","34.000","34.122","33.918","0.12%"
"Sep 13, 2006","34.009","33.994","34.051","33.920","0.00%"
"Sep 12, 2006","34.008","34.016","34.104","33.963","-0.08%"
"Sep 11, 2006","34.036","33.946","34.092","33.890","0.20%"
"Sep 08, 2006","33.967","34.029","34.061","33.911","-0.20%"
"Sep 07, 2006","34.036","34.163","34.245","33.984","-0.41%"
"Sep 06, 2006","34.177","34.171","34.230","34.088","-0.00%"
"Sep 05, 2006","34.178","34.346","34.367","34.132","-0.56%"
"Sep 04, 2006","34.371","34.315","34.410","34.304","0.15%"
"Sep 01, 2006","34.318","34.257","34.340","34.158","0.17%"
"Aug 31, 2006","34.259","34.304","34.384","34.217","-0.17%"
"Aug 30, 2006","34.319","34.287","34.354","34.257","0.05%"
"Aug 29, 2006","34.303","34.224","34.329","34.162","0.23%"
"Aug 28, 2006","34.225","34.185","34.300","34.167","0.09%"
"Aug 25, 2006","34.195","34.199","34.253","34.126","-0.04%"
"Aug 24, 2006","34.207","34.223","34.328","34.157","-0.10%"
"Aug 23, 2006","34.240","34.249","34.347","34.198","-0.06%"
"Aug 22, 2006","34.261","34.379","34.407","34.214","-0.41%"
"Aug 21, 2006","34.401","34.285","34.480","34.269","0.30%"
"Aug 18, 2006","34.298","34.303","34.358","34.199","-0.06%"
"Aug 17, 2006","34.319","34.326","34.415","34.274","-0.06%"
"Aug 16, 2006","34.340","34.225","34.380","34.190","0.31%"
"Aug 15, 2006","34.233","34.127","34.271","34.066","0.29%"
"Aug 14, 2006","34.134","34.108","34.227","34.089","0.01%"
"Aug 11, 2006","34.129","34.221","34.279","34.105","-0.32%"
"Aug 10, 2006","34.237","34.336","34.430","34.136","-0.30%"
"Aug 09, 2006","34.341","34.273","34.415","34.175","0.11%"
"Aug 08, 2006","34.304","34.275","34.430","34.193","0.03%"
"Aug 07, 2006","34.293","34.354","34.403","34.276","-0.16%"
"Aug 04, 2006","34.347","34.247","34.443","34.153","0.24%"
"Aug 03, 2006","34.266","34.242","34.327","34.160","0.05%"
"Aug 02, 2006","34.248","34.291","34.326","34.203","-0.17%"
"Aug 01, 2006","34.308","34.203","34.318","34.136","0.25%"
"Jul 31, 2006","34.223","34.223","34.292","34.158","0.02%"
"Jul 28, 2006","34.215","34.023","34.244","33.977","0.53%"
"Jul 27, 2006","34.036","34.248","34.321","33.982","-0.64%"
"Jul 26, 2006","34.254","33.922","34.279","33.875","0.96%"
"Jul 25, 2006","33.928","33.998","34.103","33.878","-0.28%"
"Jul 24, 2006","34.024","34.119","34.146","33.925","-0.27%"
"Jul 21, 2006","34.117","33.984","34.132","33.968","0.37%"
"Jul 20, 2006","33.992","33.950","34.056","33.932","0.09%"
"Jul 19, 2006","33.962","33.812","33.994","33.730","0.41%"
"Jul 18, 2006","33.822","33.806","33.921","33.763","0.03%"
"Jul 17, 2006","33.811","34.081","34.132","33.777","-0.96%"
"Jul 14, 2006","34.140","34.169","34.216","34.067","-0.11%"
"Jul 13, 2006","34.178","34.194","34.274","34.119","-0.08%"
"Jul 12, 2006","34.205","34.293","34.336","34.121","-0.31%"
"Jul 11, 2006","34.310","34.261","34.329","34.191","0.10%"
"Jul 10, 2006","34.277","34.372","34.459","34.210","-0.30%"
"Jul 07, 2006","34.380","34.320","34.520","34.297","0.12%"
"Jul 06, 2006","34.340","34.233","34.407","34.226","0.25%"
"Jul 05, 2006","34.256","34.326","34.496","34.204","-0.29%"
"Jul 04, 2006","34.356","34.356","34.422","34.322","-0.07%"
"Jul 03, 2006","34.379","34.329","34.432","34.270","0.09%"
"Jun 30, 2006","34.347","34.260","34.456","34.204","0.29%"
"Jun 29, 2006","34.248","33.965","34.271","33.921","0.76%"
"Jun 28, 2006","33.990","34.019","34.042","33.875","-0.11%"
"Jun 27, 2006","34.027","34.040","34.114","33.976","-0.02%"
"Jun 26, 2006","34.035","33.894","34.096","33.885","0.35%"
"Jun 23, 2006","33.916","34.008","34.078","33.851","-0.29%"
"Jun 22, 2006","34.013","34.144","34.220","33.956","-0.40%"
"Jun 21, 2006","34.151","34.024","34.191","34.017","0.33%"
"Jun 20, 2006","34.038","34.014","34.108","33.937","0.09%"
"Jun 19, 2006","34.007","34.036","34.095","33.813","-0.09%"
"Jun 16, 2006","34.036","34.151","34.214","33.990","-0.30%"
"Jun 15, 2006","34.138","34.081","34.219","34.018","0.16%"
"Jun 14, 2006","34.083","34.012","34.231","33.972","0.22%"
"Jun 13, 2006","34.007","34.023","34.201","33.917","-0.10%"
"Jun 12, 2006","34.040","34.120","34.224","33.982","-0.46%"
"Jun 09, 2006","34.197","34.139","34.311","34.054","0.10%"
"Jun 08, 2006","34.162","34.347","34.396","34.068","-0.51%"
"Jun 07, 2006","34.336","34.381","34.440","34.250","-0.17%"
"Jun 06, 2006","34.393","34.472","34.583","34.352","-0.25%"
"Jun 05, 2006","34.479","34.595","34.662","34.451","-0.28%"
"Jun 02, 2006","34.577","34.702","34.765","34.393","-0.37%"
"Jun 01, 2006","34.704","34.598","34.748","34.456","0.29%"
"May 31, 2006","34.604","34.683","34.777","34.575","-0.21%"
"May 30, 2006","34.677","34.481","34.842","34.459","0.51%"
"May 29, 2006","34.501","34.429","34.541","34.397","0.14%"
"May 26, 2006","34.452","34.640","34.692","34.346","-0.47%"
"May 25, 2006","34.615","34.458","34.661","34.423","0.49%"
"May 24, 2006","34.446","34.573","34.727","34.377","-0.41%"
"May 23, 2006","34.588","34.810","34.850","34.546","-0.71%"
"May 22, 2006","34.836","34.514","34.877","34.398","0.79%"
"May 19, 2006","34.562","34.744","34.781","34.335","-0.63%"
"May 18, 2006","34.782","34.301","34.782","34.277","1.33%"
"May 17, 2006","34.326","34.694","34.773","34.226","-1.09%"
"May 16, 2006","34.705","34.599","34.731","34.524","0.27%"
"May 15, 2006","34.611","34.827","34.902","34.552","-0.52%"
"May 12, 2006","34.791","34.626","34.839","34.608","0.45%"
"May 11, 2006","34.636","34.545","34.714","34.386","0.21%"
"May 10, 2006","34.564","34.519","34.652","34.440","0.14%"
"May 09, 2006","34.516","34.424","34.573","34.332","0.18%"
"May 08, 2006","34.453","34.487","34.586","34.399","-0.05%"
"May 05, 2006","34.470","34.401","34.562","34.367","0.15%"
"May 04, 2006","34.417","34.316","34.490","34.219","0.17%"
"May 03, 2006","34.358","34.266","34.409","34.208","0.22%"
"May 02, 2006","34.283","34.248","34.400","34.213","-0.06%"
"May 01, 2006","34.303","34.403","34.586","34.207","-0.39%"
"Apr 28, 2006","34.438","34.312","34.451","34.139","0.33%"
"Apr 27, 2006","34.325","34.093","34.372","33.944","0.67%"
"Apr 26, 2006","34.097","34.055","34.171","33.932","0.05%"
"Apr 25, 2006","34.080","33.987","34.086","33.837","0.17%"
"Apr 24, 2006","34.023","33.995","34.075","33.836","0.30%"
"Apr 21, 2006","33.921","33.835","33.978","33.706","0.19%"
"Apr 20, 2006","33.856","33.982","33.989","33.753","-0.39%"
"Apr 19, 2006","33.987","34.009","34.046","33.775","-0.03%"
"Apr 18, 2006","33.998","33.738","34.020","33.693","0.79%"
"Apr 17, 2006","33.732","33.585","33.836","33.579","0.53%"
"Apr 14, 2006","33.553","33.551","33.588","33.493","-0.08%"
"Apr 13, 2006","33.580","33.520","33.588","33.431","0.14%"
"Apr 12, 2006","33.532","33.610","33.694","33.443","-0.30%"
"Apr 11, 2006","33.633","33.550","33.658","33.478","0.20%"
"Apr 10, 2006","33.567","33.496","33.598","33.441","0.35%"
"Apr 07, 2006","33.449","33.712","33.770","33.432","-0.83%"
"Apr 06, 2006","33.729","33.861","33.922","33.643","-0.39%"
"Apr 05, 2006","33.860","33.794","33.893","33.735","0.21%"
"Apr 04, 2006","33.789","33.643","33.853","33.560","0.37%"
"Apr 03, 2006","33.666","33.572","33.699","33.325","0.27%"
"Mar 31, 2006","33.574","33.677","33.715","33.471","-0.37%"
"Mar 30, 2006","33.697","33.417","33.726","33.396","0.80%"
"Mar 29, 2006","33.430","33.240","33.466","33.212","0.49%"
"Mar 28, 2006","33.267","33.368","33.579","33.221","-0.34%"
"Mar 27, 2006","33.382","33.519","33.601","33.340","-0.41%"
"Mar 24, 2006","33.521","33.301","33.554","33.234","0.62%"
"Mar 23, 2006","33.315","33.479","33.531","33.236","-0.55%"
"Mar 22, 2006","33.499","33.546","33.608","33.465","-0.13%"
"Mar 21, 2006","33.541","33.645","33.688","33.498","-0.34%"
"Mar 20, 2006","33.654","33.697","33.731","33.585","-0.20%"
"Mar 17, 2006","33.721","33.770","33.797","33.572","-0.19%"
"Mar 16, 2006","33.784","33.549","33.812","33.468","0.65%"
"Mar 15, 2006","33.566","33.585","33.637","33.406","-0.10%"
"Mar 14, 2006","33.599","33.521","33.644","33.433","0.20%"
"Mar 13, 2006","33.531","33.404","33.551","33.382","0.37%"
"Mar 10, 2006","33.408","33.396","33.464","33.247","-0.01%"
"Mar 09, 2006","33.411","33.458","33.555","33.355","-0.15%"
"Mar 08, 2006","33.461","33.352","33.515","33.307","0.30%"
"Mar 07, 2006","33.362","33.553","33.574","33.298","-0.58%"
"Mar 06, 2006","33.557","33.645","33.778","33.472","-0.19%"
"Mar 03, 2006","33.621","33.725","33.752","33.496","-0.37%"
"Mar 02, 2006","33.745","33.411","33.759","33.386","0.98%"
"Mar 01, 2006","33.418","33.406","33.528","33.353","0.01%"
"Feb 28, 2006","33.413","33.312","33.476","33.276","0.28%"
"Feb 27, 2006","33.320","33.457","33.487","33.269","-0.46%"
"Feb 24, 2006","33.473","33.598","33.653","33.429","-0.41%"
"Feb 23, 2006","33.611","33.610","33.755","33.505","-0.02%"
"Feb 22, 2006","33.617","33.572","33.654","33.464","0.11%"
"Feb 21, 2006","33.580","33.606","33.645","33.508","-0.11%"
"Feb 20, 2006","33.618","33.578","33.688","33.559","-0.09%"
"Feb 17, 2006","33.647","33.590","33.675","33.454","0.21%"
"Feb 16, 2006","33.578","33.559","33.592","33.454","0.08%"
"Feb 15, 2006","33.551","33.588","33.682","33.500","-0.14%"
"Feb 14, 2006","33.599","33.530","33.656","33.450","0.13%"
"Feb 13, 2006","33.556","33.516","33.747","33.473","-0.17%"
"Feb 10, 2006","33.614","33.831","33.941","33.584","-0.66%"
"Feb 09, 2006","33.838","33.816","33.913","33.746","0.11%"
"Feb 08, 2006","33.800","33.843","33.897","33.700","-0.15%"
"Feb 07, 2006","33.851","33.796","33.928","33.738","0.16%"
"Feb 06, 2006","33.796","33.969","34.001","33.734","-0.46%"
"Feb 03, 2006","33.953","34.023","34.121","33.834","-0.27%"
"Feb 02, 2006","34.046","33.964","34.107","33.918","0.20%"
"Feb 01, 2006","33.979","34.168","34.214","33.945","-0.60%"
"Jan 31, 2006","34.183","34.027","34.281","33.982","0.45%"
"Jan 30, 2006","34.029","33.888","34.066","33.826","0.44%"
"Jan 27, 2006","33.881","34.142","34.336","33.829","-0.86%"
"Jan 26, 2006","34.176","34.210","34.330","34.125","-0.15%"
"Jan 25, 2006","34.226","34.380","34.393","34.185","-0.44%"
"Jan 24, 2006","34.376","34.460","34.515","34.286","-0.28%"
"Jan 23, 2006","34.474","34.293","34.646","34.284","0.53%"
"Jan 20, 2006","34.292","34.165","34.306","34.057","0.33%"
"Jan 19, 2006","34.178","34.231","34.288","34.105","-0.10%"
"Jan 18, 2006","34.212","34.306","34.388","34.098","-0.31%"
"Jan 17, 2006","34.317","34.261","34.346","34.139","0.12%"
"Jan 16, 2006","34.277","34.534","34.615","34.214","-0.63%"
"Jan 13, 2006","34.496","34.288","34.518","34.269","0.58%"
"Jan 12, 2006","34.296","34.457","34.545","34.185","-0.49%"
"Jan 11, 2006","34.466","34.372","34.512","34.297","0.20%"
"Jan 10, 2006","34.396","34.633","34.670","34.251","-0.76%"
"Jan 09, 2006","34.658","34.816","34.850","34.538","-0.50%"
"Jan 06, 2006","34.833","34.702","34.927","34.619","0.39%"
"Jan 05, 2006","34.696","34.837","34.849","34.604","-0.46%"
"Jan 04, 2006","34.856","34.521","34.908","34.495","0.95%"
"Jan 03, 2006","34.529","33.975","34.580","33.935","1.59%"
"Jan 02, 2006","33.988","34.038","34.118","33.906","-0.14%"
"Dec 30, 2005","34.037","34.108","34.225","33.840","-0.23%"
"Dec 29, 2005","34.117","34.011","34.180","33.985","0.29%"
"Dec 28, 2005","34.020","34.092","34.310","33.942","-0.26%"
"Dec 27, 2005","34.108","34.102","34.219","34.056","-0.03%"
"Dec 26, 2005","34.118","34.131","34.253","34.077","-0.15%"
"Dec 23, 2005","34.169","34.167","34.209","34.069","-0.02%"
"Dec 22, 2005","34.176","34.119","34.312","34.054","0.17%"
"Dec 21, 2005","34.118","34.059","34.260","33.985","0.06%"
"Dec 20, 2005","34.097","34.397","34.431","33.999","-0.88%"
"Dec 19, 2005","34.400","34.414","34.470","34.311","-0.01%"
"Dec 16, 2005","34.402","34.355","34.463","34.264","0.11%"
"Dec 15, 2005","34.364","34.383","34.501","34.200","-0.15%"
"Dec 14, 2005","34.415","34.311","34.547","34.270","0.33%"
"Dec 13, 2005","34.303","34.329","34.418","34.212","-0.10%"
"Dec 12, 2005","34.339","33.997","34.409","33.986","0.69%"
"Dec 09, 2005","34.103","34.195","34.227","34.023","-0.30%"
"Dec 08, 2005","34.206","33.967","34.269","33.923","0.67%"
"Dec 07, 2005","33.978","34.062","34.126","33.898","-0.31%"
"Dec 06, 2005","34.084","34.097","34.133","33.735","-0.02%"
"Dec 05, 2005","34.090","33.909","34.200","33.873","0.45%"
"Dec 02, 2005","33.936","33.856","34.046","33.806","0.20%"
"Dec 01, 2005","33.869","33.950","33.999","33.729","-0.28%"
"Nov 30, 2005","33.965","33.894","34.006","33.816","0.12%"
"Nov 29, 2005","33.925","34.084","34.166","33.779","-0.55%"
"Nov 28, 2005","34.112","33.723","34.267","33.648","1.03%"
"Nov 25, 2005","33.765","33.888","33.915","33.706","-0.39%"
"Nov 24, 2005","33.896","33.995","34.006","33.824","-0.25%"
"Nov 23, 2005","33.981","34.087","34.229","33.837","-0.26%"
"Nov 22, 2005","34.071","33.671","34.112","33.654","1.16%"
"Nov 21, 2005","33.680","33.956","34.014","33.642","-0.79%"
"Nov 18, 2005","33.948","33.885","34.023","33.662","0.16%"
"Nov 17, 2005","33.893","33.692","33.916","33.620","0.52%"
"Nov 16, 2005","33.717","33.846","33.912","33.581","-0.40%"
